3847813.44;10;25.7084;0.148245;98.7091;25.5019;0.165671;987.386;25.4945;0.168428;9232.67;25.2986;0.219757;96862.5;24.9771;0.556239;298904;24.8446;1.44426;519225;24.6186;2.19776;637933;24.5584;2.66034
3847813.487;10;25.7711;0.11201;98.7091;25.5464;0.171325;987.386;25.5442;0.147553;9232.67;25.3415;0.223932;96862.5;25.0154;0.554089;298904;24.8823;1.44969;519225;24.6543;2.20443;637933;24.5935;2.66613
3847813.533;10;25.8368;0.160096;98.7091;25.6132;0.17459;987.386;25.5951;0.153478;9232.67;25.3876;0.227386;96862.5;25.0558;0.562506;298904;24.9198;1.45513;519225;24.6921;2.21079;637933;24.6302;2.67385
3847813.58;10;25.9154;0.151771;98.7091;25.6659;0.17341;987.386;25.6556;0.166926;9232.67;25.437;0.231135;96862.5;25.0997;0.564746;298904;24.9619;1.46109;519225;24.7323;2.21714;637933;24.6703;2.68095
3847813.626;10;25.9774;0.173956;98.7091;25.7268;0.173564;987.386;25.6997;0.166956;9232.67;25.4881;0.234659;96862.5;25.1462;0.569315;298904;25.0036;1.46655;519225;24.7753;2.22498;637933;24.7117;2.6897
3847813.673;10;26.0242;0.201075;98.7091;25.7918;0.185868;987.386;25.7706;0.179272;9232.67;25.5431;0.238741;96862.5;25.1945;0.576457;298904;25.0517;1.47389;519225;24.8196;2.23247;637933;24.7569;2.69787
3847813.719;10;26.0898;0.173143;98.7091;25.8638;0.188197;987.386;25.8343;0.173773;9232.67;25.6004;0.242861;96862.5;25.2493;0.578469;298904;25.1004;1.48003;519225;24.8662;2.24017;637933;24.8027;2.70562
3847813.766;10;26.192;0.163082;98.7091;25.9306;0.189461;987.386;25.897;0.174971;9232.67;25.6599;0.247531;96862.5;25.3017;0.584733;298904;25.1492;1.48821;519225;24.915;2.24858;637933;24.8498;2.7163
3847813.812;10;26.2662;0.181143;98.7091;26.0067;0.197039;987.386;25.9777;0.183051;9232.67;25.722;0.251732;96862.5;25.3554;0.590794;298904;25.2014;1.49459;519225;24.9652;2.25739;637933;24.9001;2.72557
3847813.859;10;26.3639;0.183135;98.7091;26.0777;0.203054;987.386;26.0283;0.179763;9232.67;25.7858;0.25674;96862.5;25.4109;0.596155;298904;25.2539;1.50125;519225;25.0144;2.26663;637933;24.9492;2.73473
3847813.905;10;26.4369;0.15694;98.7091;26.1568;0.206285;987.386;26.106;0.20954;9232.67;25.8501;0.26281;96862.5;25.4653;0.602529;298904;25.3069;1.50973;519225;25.0673;2.27547;637933;25;2.74511
3847813.952;10;26.5154;0.236161;98.7091;26.2375;0.214006;987.386;26.1783;0.215618;9232.67;25.9159;0.267108;96862.5;25.5304;0.606622;298904;25.3615;1.5163;519225;25.1193;2.28475;637933;25.0512;2.75606
3847813.998;10;26.6062;0.17923;98.7091;26.3185;0.215457;987.386;26.2566;0.202871;9232.67;25.9823;0.272468;96862.5;25.5855;0.610491;298904;25.4175;1.52475;519225;25.1735;2.29425;637933;25.1048;2.76577
3847814.044;10;26.6896;0.198743;98.7091;26.3976;0.218744;987.386;26.3322;0.211092;9232.67;26.0491;0.277598;96862.5;25.6444;0.618054;298904;25.4715;1.53208;519225;25.2263;2.30288;637933;25.1567;2.77555
3847814.091;10;26.8015;0.204669;98.7091;26.4811;0.223408;987.386;26.4065;0.218025;9232.67;26.1161;0.281968;96862.5;25.7053;0.623125;298904;25.5298;1.53917;519225;25.2795;2.31258;637933;25.2086;2.78613
3847814.138;10;26.8742;0.185336;98.7091;26.5604;0.230452;987.386;26.4948;0.221934;9232.67;26.1835;0.287934;96862.5;25.7644;0.632291;298904;25.5834;1.54857;519225;25.3326;2.32203;637933;25.2611;2.79578
3847814.184;10;26.9501;0.244345;98.7091;26.6422;0.236224;987.386;26.5505;0.239129;9232.67;26.2495;0.29286;96862.5;25.8201;0.63624;298904;25.6394;1.55607;519225;25.3854;2.33122;637933;25.3135;2.80644
3847814.231;10;26.9982;0.245052;98.7091;26.7195;0.244926;987.386;26.622;0.235247;9232.67;26.3152;0.297541;96862.5;25.8796;0.643146;298904;25.6934;1.56348;519225;25.4365;2.34079;637933;25.3643;2.81592
3847814.277;10;27.1148;0.218721;98.7091;26.7926;0.245061;987.386;26.7092;0.228004;9232.67;26.3791;0.303276;96862.5;25.9384;0.64798;298904;25.7464;1.57084;519225;25.4878;2.34911;637933;25.4151;2.82619
3847814.323;10;27.1826;0.249987;98.7091;26.8737;0.251715;987.386;26.7585;0.251974;9232.67;26.4433;0.306923;96862.5;25.9924;0.649589;298904;25.7984;1.57815;519225;25.5382;2.35787;637933;25.463;2.83539
3847814.37;10;27.2937;0.281308;98.7091;26.949;0.257542;987.386;26.8331;0.232013;9232.67;26.5061;0.311364;96862.5;26.0498;0.659627;298904;25.8508;1.58551;519225;25.5865;2.36749;637933;25.5124;2.84528
3847814.416;10;27.3538;0.194389;98.7091;27.0208;0.256336;987.386;26.8948;0.231202;9232.67;26.566;0.316052;96862.5;26.1019;0.664864;298904;25.9003;1.59322;519225;25.6365;2.37522;637933;25.5598;2.85393
3847814.463;10;27.4358;0.245456;98.7091;27.0893;0.262675;987.386;26.9741;0.25967;9232.67;26.6261;0.321562;96862.5;26.1557;0.666756;298904;25.9501;1.59968;519225;25.6835;2.38372;637933;25.6065;2.86303
3847814.509;10;27.5186;0.223905;98.7091;27.1639;0.262583;987.386;27.0253;0.265027;9232.67;26.6843;0.325199;96862.5;26.2067;0.67304;298904;25.9998;1.60666;519225;25.7296;2.39059;637933;25.6534;2.87165
3847814.556;10;27.6041;0.237575;98.7091;27.2329;0.275506;987.386;27.1023;0.269306;9232.67;26.7427;0.329924;96862.5;26.2579;0.679347;298904;26.0451;1.61364;519225;25.7748;2.39896;637933;25.6979;2.88131
3847814.602;10;27.6951;0.269934;98.7091;27.3028;0.275667;987.386;27.1605;0.263094;9232.67;26.7985;0.333828;96862.5;26.3085;0.684867;298904;26.0929;1.62026;519225;25.8205;2.40685;637933;25.7417;2.88962
