3847796.563;296.53
3847796.568;296.53
3847796.573;296.52
3847796.578;296.52
3847796.583;296.52
3847796.588;296.52
3847796.593;296.52
3847796.598;296.52
3847796.603;296.52
3847796.608;296.52
3847796.613;296.52
3847796.618;296.52
3847796.623;296.51
3847796.628;296.51
3847796.633;296.51
3847796.638;296.51
3847796.643;296.51
3847796.648;296.51
3847796.653;296.51
3847796.658;296.51
3847796.663;296.51
3847796.668;296.51
3847796.673;296.51
3847796.678;296.51
3847796.683;296.51
3847796.688;296.5
3847796.693;296.51
3847796.698;296.5
3847796.703;296.5
3847796.708;296.5
3847796.713;296.5
3847796.718;296.5
3847796.723;296.5
3847796.728;296.5
3847796.733;296.5
3847796.738;296.49
3847796.743;296.49
3847796.748;296.49
3847796.753;296.49
3847796.758;296.49
3847796.763;296.49
3847796.768;296.49
3847796.773;296.49
3847796.778;296.49
3847796.783;296.49
3847796.788;296.49
3847796.793;296.49
3847796.798;296.48
3847796.803;296.48
3847796.808;296.48
3847796.813;296.48
3847796.818;296.48
3847796.823;296.48
3847796.828;296.48
3847796.833;296.48
3847796.838;296.47
3847796.843;296.48
3847796.848;296.48
3847796.853;296.47
3847796.858;296.47
3847796.863;296.47
3847796.868;296.47
3847796.873;296.47
3847796.878;296.47
3847796.883;296.47
3847796.888;296.47
3847796.893;296.47
3847796.898;296.47
3847796.903;296.47
3847796.908;296.46
3847796.913;296.46
3847796.918;296.46
3847796.923;296.46
3847796.928;296.46
3847796.933;296.46
3847796.938;296.46
3847796.943;296.46
3847796.948;296.46
3847796.953;296.46
3847796.958;296.46
3847796.963;296.45
3847796.968;296.45
3847796.973;296.45
3847796.978;296.45
3847796.983;296.45
3847796.988;296.45
3847796.993;296.45
3847796.998;296.45
3847797.003;296.45
3847797.008;296.45
3847797.013;296.45
3847797.018;296.45
3847797.023;296.44
3847797.028;296.44
3847797.033;296.44
3847797.038;296.44
3847797.043;296.44
3847797.048;296.44
3847797.053;296.44
3847797.058;296.44
3847797.063;296.44
3847797.068;296.44
3847797.073;296.43
3847797.078;296.43
3847797.083;296.43
3847797.088;296.43
3847797.093;296.43
3847797.098;296.43
3847797.103;296.43
3847797.108;296.43
3847797.113;296.43
3847797.118;296.43
3847797.123;296.43
3847797.128;296.43
3847797.133;296.42
3847797.138;296.42
3847797.143;296.42
3847797.148;296.42
3847797.153;296.42
3847797.158;296.42
3847797.163;296.42
3847797.168;296.42
3847797.173;296.42
3847797.178;296.42
3847797.183;296.42
3847797.188;296.41
3847797.193;296.41
3847797.198;296.41
3847797.203;296.41
3847797.208;296.41
3847797.213;296.41
3847797.218;296.41
3847797.223;296.41
3847797.228;296.41
3847797.233;296.41
3847797.238;296.41
3847797.243;296.4
3847797.248;296.4
3847797.253;296.4
3847797.258;296.4
3847797.263;296.4
3847797.268;296.4
3847797.273;296.4
3847797.278;296.4
3847797.283;296.4
3847797.288;296.4
3847797.293;296.4
3847797.298;296.4
3847797.303;296.39
3847797.308;296.39
3847797.313;296.39
3847797.318;296.39
3847797.323;296.39
3847797.328;296.39
3847797.333;296.39
3847797.338;296.39
3847797.343;296.39
3847797.348;296.39
3847797.353;296.39
3847797.358;296.39
3847797.363;296.38
3847797.368;296.39
3847797.373;296.38
3847797.378;296.38
3847797.383;296.38
3847797.388;296.38
3847797.393;296.38
3847797.398;296.38
3847797.403;296.38
3847797.408;296.38
3847797.413;296.38
3847797.418;296.37
3847797.423;296.38
3847797.428;296.37
3847797.433;296.37
3847797.438;296.37
3847797.443;296.37
3847797.448;296.37
3847797.453;296.37
3847797.458;296.37
3847797.463;296.37
3847797.468;296.37
3847797.473;296.37
3847797.478;296.37
3847797.483;296.36
3847797.488;296.36
3847797.493;296.36
3847797.498;296.36
3847797.503;296.36
3847797.508;296.36
3847797.513;296.36
3847797.518;296.36
3847797.523;296.36
3847797.528;296.36
3847797.533;296.36
3847797.538;296.36
3847797.543;296.36
3847797.548;296.35
3847797.553;296.35
3847797.558;296.35
3847797.563;296.35
3847797.568;296.35
3847797.573;296.35
3847797.578;296.35
3847797.583;296.35
3847797.588;296.35
3847797.593;296.35
3847797.598;296.35
3847797.603;296.34
3847797.608;296.34
3847797.613;296.34
3847797.618;296.34
3847797.623;296.34
3847797.628;296.34
3847797.633;296.34
3847797.638;296.34
3847797.643;296.34
3847797.648;296.34
3847797.653;296.34
3847797.658;296.33
3847797.663;296.33
3847797.668;296.33
3847797.673;296.33
3847797.678;296.33
3847797.683;296.33
3847797.688;296.33
3847797.693;296.33
3847797.698;296.33
3847797.703;296.33
3847797.708;296.33
3847797.713;296.33
3847797.718;296.33
3847797.723;296.32
3847797.728;296.32
3847797.733;296.32
3847797.738;296.32
3847797.743;296.32
3847797.748;296.32
3847797.753;296.32
3847797.758;296.32
3847797.763;296.32
3847797.768;296.32
3847797.773;296.32
3847797.778;296.32
3847797.783;296.32
3847797.788;296.31
3847797.793;296.31
3847797.798;296.31
3847797.803;296.31
3847797.808;296.31
3847797.813;296.31
3847797.818;296.31
3847797.823;296.31
3847797.828;296.31
3847797.833;296.31
3847797.838;296.31
3847797.843;296.31
3847797.848;296.31
3847797.853;296.3
3847797.858;296.3
3847797.863;296.3
3847797.868;296.3
3847797.873;296.3
3847797.878;296.3
3847797.883;296.3
3847797.888;296.3
3847797.893;296.3
3847797.898;296.3
3847797.903;296.3
3847797.908;296.29
3847797.913;296.29
3847797.918;296.29
3847797.923;296.29
3847797.928;296.29
3847797.933;296.29
3847797.938;296.29
3847797.943;296.29
3847797.948;296.29
3847797.953;296.29
3847797.958;296.29
3847797.963;296.29
3847797.968;296.29
3847797.973;296.28
3847797.978;296.28
3847797.983;296.28
3847797.988;296.28
3847797.993;296.28
3847797.998;296.28
3847798.003;296.28
3847798.008;296.28
3847798.013;296.28
3847798.018;296.28
3847798.023;296.28
3847798.028;296.28
3847798.033;296.28
3847798.038;296.27
3847798.043;296.27
3847798.048;296.27
3847798.053;296.27
3847798.058;296.27
3847798.063;296.27
3847798.068;296.27
3847798.073;296.27
3847798.078;296.27
3847798.083;296.27
3847798.088;296.27
3847798.093;296.27
3847798.098;296.26
3847798.103;296.26
3847798.108;296.26
3847798.113;296.26
3847798.118;296.26
3847798.123;296.26
3847798.128;296.26
3847798.133;296.26
3847798.138;296.26
3847798.143;296.26
3847798.148;296.26
3847798.153;296.26
3847798.158;296.26
3847798.163;296.25
3847798.168;296.25
3847798.173;296.25
3847798.178;296.25
3847798.183;296.25
3847798.188;296.25
3847798.193;296.25
3847798.198;296.25
3847798.203;296.25
3847798.208;296.25
3847798.213;296.25
3847798.218;296.25
3847798.223;296.24
3847798.228;296.24
3847798.233;296.24
3847798.238;296.24
3847798.243;296.24
3847798.248;296.24
3847798.253;296.24
3847798.258;296.24
3847798.263;296.24
3847798.268;296.24
3847798.273;296.24
3847798.278;296.24
3847798.283;296.24
3847798.288;296.23
3847798.293;296.24
3847798.298;296.23
3847798.303;296.23
3847798.308;296.23
3847798.313;296.23
3847798.318;296.23
3847798.323;296.23
3847798.328;296.23
3847798.333;296.23
3847798.338;296.23
3847798.343;296.23
3847798.348;296.23
3847798.353;296.22
3847798.358;296.22
3847798.363;296.23
3847798.368;296.22
3847798.373;296.22
3847798.378;296.22
3847798.383;296.22
3847798.388;296.22
3847798.393;296.22
3847798.398;296.22
3847798.403;296.22
3847798.408;296.22
3847798.413;296.22
3847798.418;296.22
3847798.423;296.21
3847798.428;296.21
3847798.433;296.21
3847798.438;296.21
3847798.443;296.21
3847798.448;296.21
3847798.453;296.21
3847798.458;296.21
3847798.463;296.21
3847798.468;296.21
3847798.473;296.21
3847798.478;296.21
3847798.483;296.21
3847798.488;296.2
